1.00	1.00	1.00	0.68	0.00	-3.45	-1.99	62.30	-3.56	-2.05	64.30	-3.15	-2.52	62.30	0.00	0.00	0.00
1.00	1.00	1.00	0.71	0.00	-3.15	-2.52	62.30	-3.56	-2.05	64.30	-3.31	-2.48	64.30	0.00	0.00	0.00
1.00	1.00	1.00	0.77	0.00	-3.56	-2.05	64.30	-3.66	-2.11	66.30	-3.31	-2.48	64.30	0.00	0.00	0.00
1.00	1.00	1.00	0.80	0.00	-3.31	-2.48	64.30	-3.66	-2.11	66.30	-3.48	-2.42	66.30	0.00	0.00	0.00
1.00	1.00	1.00	0.86	0.00	-3.66	-2.11	66.30	-3.77	-2.17	68.29	-3.48	-2.42	66.30	0.00	0.00	0.00
1.00	1.00	1.00	0.89	0.00	-3.48	-2.42	66.30	-3.77	-2.17	68.29	-3.68	-2.33	68.29	0.00	0.00	0.00
1.00	1.00	1.00	0.95	0.00	-3.77	-2.17	68.29	-3.85	-2.22	69.94	-3.68	-2.33	68.29	0.00	0.00	0.00
1.00	1.00	1.00	0.03	0.00	-2.73	-1.57	48.33	-2.83	-1.63	50.32	-2.80	-1.44	48.33	0.00	0.00	0.00
1.00	1.00	1.00	0.06	0.00	-2.80	-1.44	48.33	-2.83	-1.63	50.32	-3.06	-1.23	50.32	0.00	0.00	0.00
1.00	1.00	1.00	0.12	0.00	-2.83	-1.63	50.32	-2.94	-1.69	52.32	-3.06	-1.23	50.32	0.00	0.00	0.00
1.00	1.00	1.00	0.15	0.00	-3.06	-1.23	50.32	-2.94	-1.69	52.32	-3.28	-1.10	52.32	0.00	0.00	0.00
1.00	1.00	1.00	0.22	0.00	-2.94	-1.69	52.32	-3.04	-1.75	54.32	-3.28	-1.10	52.32	0.00	0.00	0.00
1.00	1.00	1.00	0.25	0.00	-3.28	-1.10	52.32	-3.04	-1.75	54.32	-3.41	-1.12	54.32	0.00	0.00	0.00
1.00	1.00	1.00	0.31	0.00	-3.04	-1.75	54.32	-3.14	-1.81	56.31	-3.41	-1.12	54.32	0.00	0.00	0.00
1.00	1.00	1.00	0.34	0.00	-3.41	-1.12	54.32	-3.14	-1.81	56.31	-3.51	-1.18	56.31	0.00	0.00	0.00
1.00	1.00	1.00	0.40	0.00	-3.14	-1.81	56.31	-3.25	-1.87	58.31	-3.51	-1.18	56.31	0.00	0.00	0.00
1.00	1.00	1.00	0.43	0.00	-3.51	-1.18	56.31	-3.25	-1.87	58.31	-3.60	-1.25	58.31	0.00	0.00	0.00
1.00	1.00	1.00	0.49	0.00	-3.25	-1.87	58.31	-3.35	-1.93	60.31	-3.60	-1.25	58.31	0.00	0.00	0.00
1.00	1.00	1.00	0.52	0.00	-3.60	-1.25	58.31	-3.35	-1.93	60.31	-3.69	-1.34	60.31	0.00	0.00	0.00
1.00	1.00	1.00	0.59	0.00	-3.35	-1.93	60.31	-3.45	-1.99	62.30	-3.69	-1.34	60.31	0.00	0.00	0.00
1.00	1.00	1.00	0.62	0.00	-3.69	-1.34	60.31	-3.45	-1.99	62.30	-3.76	-1.47	62.30	0.00	0.00	0.00
1.00	1.00	1.00	0.68	0.00	-3.45	-1.99	62.30	-3.56	-2.05	64.30	-3.76	-1.47	62.30	0.00	0.00	0.00
1.00	1.00	1.00	0.71	0.00	-3.76	-1.47	62.30	-3.56	-2.05	64.30	-3.80	-1.63	64.30	0.00	0.00	0.00
1.00	1.00	1.00	0.77	0.00	-3.56	-2.05	64.30	-3.66	-2.11	66.30	-3.80	-1.63	64.30	0.00	0.00	0.00
1.00	1.00	1.00	0.80	0.00	-3.80	-1.63	64.30	-3.66	-2.11	66.30	-3.84	-1.81	66.30	0.00	0.00	0.00
1.00	1.00	1.00	0.86	0.00	-3.66	-2.11	66.30	-3.77	-2.17	68.29	-3.84	-1.81	66.30	0.00	0.00	0.00
1.00	1.00	1.00	0.89	0.00	-3.84	-1.81	66.30	-3.77	-2.17	68.29	-3.85	-2.02	68.29	0.00	0.00	0.00
1.00	1.00	1.00	0.95	0.00	-3.77	-2.17	68.29	-3.85	-2.22	69.94	-3.85	-2.02	68.29	0.00	0.00	0.00
1.00	1.00	2.00	0.02	0.00	-2.54	-1.46	44.62	-2.44	-1.49	46.62	-2.56	-1.32	44.63	0.00	0.00	0.00
1.00	1.00	2.00	0.04	0.00	-2.56	-1.32	44.63	-2.44	-1.49	46.62	-2.49	-1.23	46.63	0.00	0.00	0.00
1.00	1.00	2.00	0.08	0.00	-2.44	-1.49	46.62	-2.35	-1.51	48.62	-2.49	-1.23	46.63	0.00	0.00	0.00
1.00	1.00	2.00	0.11	0.00	-2.49	-1.23	46.63	-2.35	-1.51	48.62	-2.41	-1.16	48.63	0.00	0.00	0.00
1.00	1.00	2.00	0.15	0.00	-2.35	-1.51	48.62	-2.26	-1.54	50.62	-2.41	-1.16	48.63	0.00	0.00	0.00
1.00	1.00	2.00	0.17	0.00	-2.41	-1.16	48.63	-2.26	-1.54	50.62	-2.34	-1.09	50.63	0.00	0.00	0.00
1.00	1.00	2.00	0.21	0.00	-2.26	-1.54	50.62	-2.16	-1.56	52.62	-2.34	-1.09	50.63	0.00	0.00	0.00
1.00	1.00	2.00	0.23	0.00	-2.34	-1.09	50.63	-2.16	-1.56	52.62	-2.26	-1.05	52.63	0.00	0.00	0.00
1.00	1.00	2.00	0.27	0.00	-2.16	-1.56	52.62	-2.07	-1.58	54.61	-2.26	-1.05	52.63	0.00	0.00	0.00
1.00	1.00	2.00	0.29	0.00	-2.26	-1.05	52.63	-2.07	-1.58	54.61	-2.18	-1.01	54.63	0.00	0.00	0.00
1.00	1.00	2.00	0.34	0.00	-2.07	-1.58	54.61	-1.98	-1.61	56.61	-2.18	-1.01	54.63	0.00	0.00	0.00
1.00	1.00	2.00	0.36	0.00	-2.18	-1.01	54.63	-1.98	-1.61	56.61	-2.09	-0.98	56.62	0.00	0.00	0.00
1.00	1.00	2.00	0.40	0.00	-1.98	-1.61	56.61	-1.89	-1.63	58.61	-2.09	-0.98	56.62	0.00	0.00	0.00
1.00	1.00	2.00	0.42	0.00	-2.09	-0.98	56.62	-1.89	-1.63	58.61	-2.01	-0.96	58.62	0.00	0.00	0.00
1.00	1.00	2.00	0.46	0.00	-1.89	-1.63	58.61	-1.79	-1.65	60.61	-2.01	-0.96	58.62	0.00	0.00	0.00
1.00	1.00	2.00	0.48	0.00	-2.01	-0.96	58.62	-1.79	-1.65	60.61	-1.92	-0.97	60.62	0.00	0.00	0.00
1.00	1.00	2.00	0.53	0.00	-1.79	-1.65	60.61	-1.70	-1.68	62.60	-1.92	-0.97	60.62	0.00	0.00	0.00
1.00	1.00	2.00	0.55	0.00	-1.92	-0.97	60.62	-1.70	-1.68	62.60	-1.83	-1.00	62.62	0.00	0.00	0.00
1.00	1.00	2.00	0.59	0.00	-1.70	-1.68	62.60	-1.61	-1.70	64.60	-1.83	-1.00	62.62	0.00	0.00	0.00
1.00	1.00	2.00	0.61	0.00	-1.83	-1.00	62.62	-1.61	-1.70	64.60	-1.73	-1.04	64.62	0.00	0.00	0.00
1.00	1.00	2.00	0.65	0.00	-1.61	-1.70	64.60	-1.51	-1.73	66.60	-1.73	-1.04	64.62	0.00	0.00	0.00
1.00	1.00	2.00	0.67	0.00	-1.73	-1.04	64.62	-1.51	-1.73	66.60	-1.63	-1.09	66.61	0.00	0.00	0.00
1.00	1.00	2.00	0.71	0.00	-1.51	-1.73	66.60	-1.42	-1.75	68.60	-1.63	-1.09	66.61	0.00	0.00	0.00
1.00	1.00	2.00	0.74	0.00	-1.63	-1.09	66.61	-1.42	-1.75	68.60	-1.53	-1.15	68.61	0.00	0.00	0.00
1.00	1.00	2.00	0.78	0.00	-1.42	-1.75	68.60	-1.33	-1.77	70.59	-1.53	-1.15	68.61	0.00	0.00	0.00
1.00	1.00	2.00	0.80	0.00	-1.53	-1.15	68.61	-1.33	-1.77	70.59	-1.42	-1.25	70.61	0.00	0.00	0.00
1.00	1.00	2.00	0.84	0.00	-1.33	-1.77	70.59	-1.24	-1.80	72.59	-1.42	-1.25	70.61	0.00	0.00	0.00
1.00	1.00	2.00	0.86	0.00	-1.42	-1.25	70.61	-1.24	-1.80	72.59	-1.31	-1.42	72.60	0.00	0.00	0.00
1.00	1.00	2.00	0.90	0.00	-1.24	-1.80	72.59	-1.14	-1.82	74.59	-1.31	-1.42	72.60	0.00	0.00	0.00
1.00	1.00	2.00	0.92	0.00	-1.31	-1.42	72.60	-1.14	-1.82	74.59	-1.18	-1.64	74.59	0.00	0.00	0.00
1.00	1.00	2.00	0.97	0.00	-1.14	-1.82	74.59	-1.06	-1.84	76.32	-1.18	-1.64	74.59	0.00	0.00	0.00
1.00	1.00	2.00	0.02	0.00	-2.54	-1.46	44.62	-2.44	-1.49	46.62	-2.51	-1.61	44.62	0.00	0.00	0.00
1.00	1.00	2.00	0.04	0.00	-2.51	-1.61	44.62	-2.44	-1.49	46.62	-2.40	-1.74	46.62	0.00	0.00	0.00
1.00	1.00	2.00	0.08	0.00	-2.44	-1.49	46.62	-2.35	-1.51	48.62	-2.40	-1.74	46.62	0.00	0.00	0.00
1.00	1.00	2.00	0.11	0.00	-2.40	-1.74	46.62	-2.35	-1.51	48.62	-2.28	-1.87	48.61	0.00	0.00	0.00
1.00	1.00	2.00	0.15	0.00	-2.35	-1.51	48.62	-2.26	-1.54	50.62	-2.28	-1.87	48.61	0.00	0.00	0.00
1.00	1.00	2.00	0.17	0.00	-2.28	-1.87	48.61	-2.26	-1.54	50.62	-2.18	-1.98	50.61	0.00	0.00	0.00
1.00	1.00	2.00	0.21	0.00	-2.26	-1.54	50.62	-2.16	-1.56	52.62	-2.18	-1.98	50.61	0.00	0.00	0.00
1.00	1.00	2.00	0.23	0.00	-2.18	-1.98	50.61	-2.16	-1.56	52.62	-2.07	-2.07	52.61	0.00	0.00	0.00
1.00	1.00	2.00	0.27	0.00	-2.16	-1.56	52.62	-2.07	-1.58	54.61	-2.07	-2.07	52.61	0.00	0.00	0.00
1.00	1.00	2.00	0.29	0.00	-2.07	-2.07	52.61	-2.07	-1.58	54.61	-1.97	-2.16	54.60	0.00	0.00	0.00
1.00	1.00	2.00	0.34	0.00	-2.07	-1.58	54.61	-1.98	-1.61	56.61	-1.97	-2.16	54.60	0.00	0.00	0.00
1.00	1.00	2.00	0.36	0.00	-1.97	-2.16	54.60	-1.98	-1.61	56.61	-1.86	-2.24	56.60	0.00	0.00	0.00
1.00	1.00	2.00	0.40	0.00	-1.98	-1.61	56.61	-1.89	-1.63	58.61	-1.86	-2.24	56.60	0.00	0.00	0.00
1.00	1.00	2.00	0.42	0.00	-1.86	-2.24	56.60	-1.89	-1.63	58.61	-1.76	-2.30	58.59	0.00	0.00	0.00
1.00	1.00	2.00	0.46	0.00	-1.89	-1.63	58.61	-1.79	-1.65	60.61	-1.76	-2.30	58.59	0.00	0.00	0.00
1.00	1.00	2.00	0.48	0.00	-1.76	-2.30	58.59	-1.79	-1.65	60.61	-1.67	-2.34	60.59	0.00	0.00	0.00
1.00	1.00	2.00	0.53	0.00	-1.79	-1.65	60.61	-1.70	-1.68	62.60	-1.67	-2.34	60.59	0.00	0.00	0.00
1.00	1.00	2.00	0.55	0.00	-1.67	-2.34	60.59	-1.70	-1.68	62.60	-1.57	-2.36	62.59	0.00	0.00	0.00
1.00	1.00	2.00	0.59	0.00	-1.70	-1.68	62.60	-1.61	-1.70	64.60	-1.57	-2.36	62.59	0.00	0.00	0.00
1.00	1.00	2.00	0.61	0.00	-1.57	-2.36	62.59	-1.61	-1.70	64.60	-1.49	-2.37	64.59	0.00	0.00	0.00
1.00	1.00	2.00	0.65	0.00	-1.61	-1.70	64.60	-1.51	-1.73	66.60	-1.49	-2.37	64.59	0.00	0.00	0.00
1.00	1.00	2.00	0.67	0.00	-1.49	-2.37	64.59	-1.51	-1.73	66.60	-1.40	-2.36	66.59	0.00	0.00	0.00
1.00	1.00	2.00	0.71	0.00	-1.51	-1.73	66.60	-1.42	-1.75	68.60	-1.40	-2.36	66.59	0.00	0.00	0.00
1.00	1.00	2.00	0.74	0.00	-1.40	-2.36	66.59	-1.42	-1.75	68.60	-1.31	-2.35	68.58	0.00	0.00	0.00
1.00	1.00	2.00	0.78	0.00	-1.42	-1.75	68.60	-1.33	-1.77	70.59	-1.31	-2.35	68.58	0.00	0.00	0.00
1.00	1.00	2.00	0.80	0.00	-1.31	-2.35	68.58	-1.33	-1.77	70.59	-1.23	-2.29	70.58	0.00	0.00	0.00
1.00	1.00	2.00	0.84	0.00	-1.33	-1.77	70.59	-1.24	-1.80	72.59	-1.23	-2.29	70.58	0.00	0.00	0.00
1.00	1.00	2.00	0.86	0.00	-1.23	-2.29	70.58	-1.24	-1.80	72.59	-1.17	-2.17	72.58	0.00	0.00	0.00
1.00	1.00	2.00	0.90	0.00	-1.24	-1.80	72.59	-1.14	-1.82	74.59	-1.17	-2.17	72.58	0.00	0.00	0.00
1.00	1.00	2.00	0.92	0.00	-1.17	-2.17	72.58	-1.14	-1.82	74.59	-1.11	-2.01	74.59	0.00	0.00	0.00
1.00	1.00	2.00	0.97	0.00	-1.14	-1.82	74.59	-1.06	-1.84	76.32	-1.11	-2.01	74.59	0.00	0.00	0.00
1.00	1.00	3.00	0.02	0.00	-2.10	-1.21	36.30	-2.56	-1.30	38.24	-2.09	-1.36	36.30	0.00	0.00	0.00
1.00	1.00	3.00	0.04	0.00	-2.09	-1.36	36.30	-2.56	-1.30	38.24	-2.54	-1.54	38.24	0.00	0.00	0.00
1.00	1.00	3.00	0.07	0.00	-2.56	-1.30	38.24	-3.02	-1.38	40.19	-2.54	-1.54	38.24	0.00	0.00	0.00
1.00	1.00	3.00	0.09	0.00	-2.54	-1.54	38.24	-3.02	-1.38	40.19	-3.00	-1.71	40.18	0.00	0.00	0.00
1.00	1.00	3.00	0.13	0.00	-3.02	-1.38	40.19	-3.48	-1.46	42.13	-3.00	-1.71	40.18	0.00	0.00	0.00
1.00	1.00	3.00	0.15	0.00	-3.00	-1.71	40.18	-3.48	-1.46	42.13	-3.45	-1.87	42.12	0.00	0.00	0.00
1.00	1.00	3.00	0.19	0.00	-3.48	-1.46	42.13	-3.94	-1.55	44.08	-3.45	-1.87	42.12	0.00	0.00	0.00
1.00	1.00	3.00	0.20	0.00	-3.45	-1.87	42.12	-3.94	-1.55	44.08	-3.90	-2.02	44.07	0.00	0.00	0.00
1.00	1.00	3.00	0.24	0.00	-3.94	-1.55	44.08	-4.40	-1.63	46.02	-3.90	-2.02	44.07	0.00	0.00	0.00
1.00	1.00	3.00	0.26	0.00	-3.90	-2.02	44.07	-4.40	-1.63	46.02	-4.36	-2.16	46.01	0.00	0.00	0.00
1.00	1.00	3.00	0.30	0.00	-4.40	-1.63	46.02	-4.86	-1.71	47.97	-4.36	-2.16	46.01	0.00	0.00	0.00
1.00	1.00	3.00	0.32	0.00	-4.36	-2.16	46.01	-4.86	-1.71	47.97	-4.82	-2.30	47.95	0.00	0.00	0.00
1.00	1.00	3.00	0.35	0.00	-4.86	-1.71	47.97	-5.31	-1.79	49.91	-4.82	-2.30	47.95	0.00	0.00	0.00
1.00	1.00	3.00	0.37	0.00	-4.82	-2.30	47.95	-5.31	-1.79	49.91	-5.27	-2.43	49.90	0.00	0.00	0.00
1.00	1.00	3.00	0.41	0.00	-5.31	-1.79	49.91	-5.77	-1.88	51.86	-5.27	-2.43	49.90	0.00	0.00	0.00
1.00	1.00	3.00	0.43	0.00	-5.27	-2.43	49.90	-5.77	-1.88	51.86	-5.73	-2.55	51.84	0.00	0.00	0.00
1.00	1.00	3.00	0.46	0.00	-5.77	-1.88	51.86	-6.23	-1.96	53.80	-5.73	-2.55	51.84	0.00	0.00	0.00
1.00	1.00	3.00	0.48	0.00	-5.73	-2.55	51.84	-6.23	-1.96	53.80	-6.19	-2.64	53.79	0.00	0.00	0.00
1.00	1.00	3.00	0.52	0.00	-6.23	-1.96	53.80	-6.69	-2.04	55.75	-6.19	-2.64	53.79	0.00	0.00	0.00
1.00	1.00	3.00	0.54	0.00	-6.19	-2.64	53.79	-6.69	-2.04	55.75	-6.64	-2.72	55.73	0.00	0.00	0.00
1.00	1.00	3.00	0.58	0.00	-6.69	-2.04	55.75	-7.15	-2.13	57.69	-6.64	-2.72	55.73	0.00	0.00	0.00
1.00	1.00	3.00	0.59	0.00	-6.64	-2.72	55.73	-7.15	-2.13	57.69	-7.10	-2.79	57.68	0.00	0.00	0.00
1.00	1.00	3.00	0.63	0.00	-7.15	-2.13	57.69	-7.61	-2.21	59.64	-7.10	-2.79	57.68	0.00	0.00	0.00
1.00	1.00	3.00	0.65	0.00	-7.10	-2.79	57.68	-7.61	-2.21	59.64	-7.56	-2.85	59.62	0.00	0.00	0.00
1.00	1.00	3.00	0.69	0.00	-7.61	-2.21	59.64	-8.07	-2.29	61.58	-7.56	-2.85	59.62	0.00	0.00	0.00
1.00	1.00	3.00	0.71	0.00	-7.56	-2.85	59.62	-8.07	-2.29	61.58	-8.03	-2.91	61.57	0.00	0.00	0.00
1.00	1.00	3.00	0.74	0.00	-8.07	-2.29	61.58	-8.53	-2.37	63.53	-8.03	-2.91	61.57	0.00	0.00	0.00
1.00	1.00	3.00	0.76	0.00	-8.03	-2.91	61.57	-8.53	-2.37	63.53	-8.49	-2.95	63.51	0.00	0.00	0.00
1.00	1.00	3.00	0.80	0.00	-8.53	-2.37	63.53	-8.99	-2.46	65.47	-8.49	-2.95	63.51	0.00	0.00	0.00
1.00	1.00	3.00	0.82	0.00	-8.49	-2.95	63.51	-8.99	-2.46	65.47	-8.95	-2.94	65.46	0.00	0.00	0.00
1.00	1.00	3.00	0.85	0.00	-8.99	-2.46	65.47	-9.44	-2.54	67.42	-8.95	-2.94	65.46	0.00	0.00	0.00
1.00	1.00	3.00	0.87	0.00	-8.95	-2.94	65.46	-9.44	-2.54	67.42	-9.42	-2.89	67.41	0.00	0.00	0.00
1.00	1.00	3.00	0.91	0.00	-9.44	-2.54	67.42	-9.90	-2.62	69.36	-9.42	-2.89	67.41	0.00	0.00	0.00
1.00	1.00	3.00	0.93	0.00	-9.42	-2.89	67.41	-9.90	-2.62	69.36	-9.89	-2.80	69.36	0.00	0.00	0.00
1.00	1.00	3.00	0.97	0.00	-9.90	-2.62	69.36	-10.34	-2.70	71.20	-9.89	-2.80	69.36	0.00	0.00	0.00
1.00	1.00	3.00	0.02	0.00	-2.10	-1.21	36.30	-2.56	-1.30	38.24	-2.11	-1.07	36.30	0.00	0.00	0.00
1.00	1.00	3.00	0.04	0.00	-2.11	-1.07	36.30	-2.56	-1.30	38.24	-2.58	-1.05	38.25	0.00	0.00	0.00
1.00	1.00	3.00	0.07	0.00	-2.56	-1.30	38.24	-3.02	-1.38	40.19	-2.58	-1.05	38.25	0.00	0.00	0.00
1.00	1.00	3.00	0.09	0.00	-2.58	-1.05	38.25	-3.02	-1.38	40.19	-3.04	-1.05	40.20	0.00	0.00	0.00
1.00	1.00	3.00	0.13	0.00	-3.02	-1.38	40.19	-3.48	-1.46	42.13	-3.04	-1.05	40.20	0.00	0.00	0.00
1.00	1.00	3.00	0.15	0.00	-3.04	-1.05	40.20	-3.48	-1.46	42.13	-3.51	-1.05	42.15	0.00	0.00	0.00
1.00	1.00	3.00	0.19	0.00	-3.48	-1.46	42.13	-3.94	-1.55	44.08	-3.51	-1.05	42.15	0.00	0.00	0.00
1.00	1.00	3.00	0.20	0.00	-3.51	-1.05	42.15	-3.94	-1.55	44.08	-3.97	-1.07	44.09	0.00	0.00	0.00
1.00	1.00	3.00	0.24	0.00	-3.94	-1.55	44.08	-4.40	-1.63	46.02	-3.97	-1.07	44.09	0.00	0.00	0.00
1.00	1.00	3.00	0.26	0.00	-3.97	-1.07	44.09	-4.40	-1.63	46.02	-4.43	-1.10	46.04	0.00	0.00	0.00
1.00	1.00	3.00	0.30	0.00	-4.40	-1.63	46.02	-4.86	-1.71	47.97	-4.43	-1.10	46.04	0.00	0.00	0.00
1.00	1.00	3.00	0.32	0.00	-4.43	-1.10	46.04	-4.86	-1.71	47.97	-4.90	-1.12	47.98	0.00	0.00	0.00
1.00	1.00	3.00	0.35	0.00	-4.86	-1.71	47.97	-5.31	-1.79	49.91	-4.90	-1.12	47.98	0.00	0.00	0.00
1.00	1.00	3.00	0.37	0.00	-4.90	-1.12	47.98	-5.31	-1.79	49.91	-5.36	-1.16	49.93	0.00	0.00	0.00
1.00	1.00	3.00	0.41	0.00	-5.31	-1.79	49.91	-5.77	-1.88	51.86	-5.36	-1.16	49.93	0.00	0.00	0.00
1.00	1.00	3.00	0.43	0.00	-5.36	-1.16	49.93	-5.77	-1.88	51.86	-5.82	-1.21	51.88	0.00	0.00	0.00
1.00	1.00	3.00	0.46	0.00	-5.77	-1.88	51.86	-6.23	-1.96	53.80	-5.82	-1.21	51.88	0.00	0.00	0.00
1.00	1.00	3.00	0.48	0.00	-5.82	-1.21	51.88	-6.23	-1.96	53.80	-6.28	-1.28	53.82	0.00	0.00	0.00
1.00	1.00	3.00	0.52	0.00	-6.23	-1.96	53.80	-6.69	-2.04	55.75	-6.28	-1.28	53.82	0.00	0.00	0.00
1.00	1.00	3.00	0.54	0.00	-6.28	-1.28	53.82	-6.69	-2.04	55.75	-6.74	-1.36	55.77	0.00	0.00	0.00
1.00	1.00	3.00	0.58	0.00	-6.69	-2.04	55.75	-7.15	-2.13	57.69	-6.74	-1.36	55.77	0.00	0.00	0.00
1.00	1.00	3.00	0.59	0.00	-6.74	-1.36	55.77	-7.15	-2.13	57.69	-7.20	-1.46	57.71	0.00	0.00	0.00
1.00	1.00	3.00	0.63	0.00	-7.15	-2.13	57.69	-7.61	-2.21	59.64	-7.20	-1.46	57.71	0.00	0.00	0.00
1.00	1.00	3.00	0.65	0.00	-7.20	-1.46	57.71	-7.61	-2.21	59.64	-7.65	-1.57	59.66	0.00	0.00	0.00
1.00	1.00	3.00	0.69	0.00	-7.61	-2.21	59.64	-8.07	-2.29	61.58	-7.65	-1.57	59.66	0.00	0.00	0.00
1.00	1.00	3.00	0.71	0.00	-7.65	-1.57	59.66	-8.07	-2.29	61.58	-8.11	-1.68	61.60	0.00	0.00	0.00
1.00	1.00	3.00	0.74	0.00	-8.07	-2.29	61.58	-8.53	-2.37	63.53	-8.11	-1.68	61.60	0.00	0.00	0.00
1.00	1.00	3.00	0.76	0.00	-8.11	-1.68	61.60	-8.53	-2.37	63.53	-8.57	-1.80	63.54	0.00	0.00	0.00
1.00	1.00	3.00	0.80	0.00	-8.53	-2.37	63.53	-8.99	-2.46	65.47	-8.57	-1.80	63.54	0.00	0.00	0.00
1.00	1.00	3.00	0.82	0.00	-8.57	-1.80	63.54	-8.99	-2.46	65.47	-9.02	-1.97	65.49	0.00	0.00	0.00
1.00	1.00	3.00	0.85	0.00	-8.99	-2.46	65.47	-9.44	-2.54	67.42	-9.02	-1.97	65.49	0.00	0.00	0.00
1.00	1.00	3.00	0.87	0.00	-9.02	-1.97	65.49	-9.44	-2.54	67.42	-9.47	-2.19	67.43	0.00	0.00	0.00
1.00	1.00	3.00	0.91	0.00	-9.44	-2.54	67.42	-9.90	-2.62	69.36	-9.47	-2.19	67.43	0.00	0.00	0.00
1.00	1.00	3.00	0.93	0.00	-9.47	-2.19	67.43	-9.90	-2.62	69.36	-9.92	-2.45	69.37	0.00	0.00	0.00
1.00	1.00	3.00	0.97	0.00	-9.90	-2.62	69.36	-10.34	-2.70	71.20	-9.92	-2.45	69.37	0.00	0.00	0.00
1.00	1.00	4.00	0.02	0.00	-1.68	-0.97	28.15	-1.14	-0.92	30.08	-1.70	-0.83	28.16	0.00	0.00	0.00
1.00	1.00	4.00	0.04	0.00	-1.70	-0.83	28.16	-1.14	-0.92	30.08	-1.18	-0.68	30.08	0.00	0.00	0.00
1.00	1.00	4.00	0.08	0.00	-1.14	-0.92	30.08	-0.60	-0.88	32.00	-1.18	-0.68	30.08	0.00	0.00	0.00
1.00	1.00	4.00	0.10	0.00	-1.18	-0.68	30.08	-0.60	-0.88	32.00	-0.65	-0.55	32.01	0.00	0.00	0.00
1.00	1.00	4.00	0.14	0.00	-0.60	-0.88	32.00	-0.06	-0.84	33.93	-0.65	-0.55	32.01	0.00	0.00	0.00
1.00	1.00	4.00	0.16	0.00	-0.65	-0.55	32.01	-0.06	-0.84	33.93	-0.12	-0.42	33.94	0.00	0.00	0.00
1.00	1.00	4.00	0.20	0.00	-0.06	-0.84	33.93	0.49	-0.79	35.85	-0.12	-0.42	33.94	0.00	0.00	0.00
1.00	1.00	4.00	0.22	0.00	-0.12	-0.42	33.94	0.49	-0.79	35.85	0.41	-0.31	35.86	0.00	0.00	0.00
1.00	1.00	4.00	0.26	0.00	0.49	-0.79	35.85	1.03	-0.75	37.78	0.41	-0.31	35.86	0.00	0.00	0.00
1.00	1.00	4.00	0.28	0.00	0.41	-0.31	35.86	1.03	-0.75	37.78	0.94	-0.21	37.79	0.00	0.00	0.00
1.00	1.00	4.00	0.32	0.00	1.03	-0.75	37.78	1.57	-0.70	39.70	0.94	-0.21	37.79	0.00	0.00	0.00
1.00	1.00	4.00	0.35	0.00	0.94	-0.21	37.79	1.57	-0.70	39.70	1.47	-0.11	39.72	0.00	0.00	0.00
1.00	1.00	4.00	0.39	0.00	1.57	-0.70	39.70	2.11	-0.66	41.63	1.47	-0.11	39.72	0.00	0.00	0.00
1.00	1.00	4.00	0.41	0.00	1.47	-0.11	39.72	2.11	-0.66	41.63	2.01	-0.02	41.64	0.00	0.00	0.00
1.00	1.00	4.00	0.45	0.00	2.11	-0.66	41.63	2.65	-0.61	43.55	2.01	-0.02	41.64	0.00	0.00	0.00
